hiy,diy,hid,L06,L01,L02,L03,L05,L04,,"﻿'L01': ['DK1', 'DK2'],"
4881,204,9,984,590,520,428,585,1532,,
4882,204,10,865,590,400,377,585,1532,,
4883,204,11,904,590,260,393,585,1532,,
4884,204,12,823,590,140,358,585,1532,,
4885,204,13,783,590,80,341,585,1532,,
4886,204,14,863,590,80,376,585,1532,,
4887,204,15,867,590,80,377,585,1532,,
4888,204,16,897,590,160,391,585,1532,,
4889,204,17,940,590,620,409,585,1532,,
4890,204,18,855,590,810,372,585,1532,,
4891,204,19,875,590,1040,381,585,1532,,
4892,204,20,898,590,1170,391,585,1532,,
4893,204,21,914,590,1200,398,585,1532,,
4894,204,22,850,590,1200,370,585,1532,,
4895,204,23,809,590,1190,352,585,1532,,
4896,205,0,688,590,1180,300,585,1532,,
4897,205,1,645,590,1190,281,585,1532,,
4898,205,2,717,590,1200,312,585,1532,,
4899,205,3,829,590,1200,361,585,1532,,
4900,205,4,890,590,1190,388,585,1532,,
4901,205,5,1049,590,1200,457,585,1532,,
4902,205,6,1700,590,1190,740,585,1532,,
4903,205,7,1700,590,1150,740,585,1532,,
4904,205,8,1700,590,1150,740,585,1532,,
4905,205,9,1700,590,1140,740,0,1532,,
4906,205,10,1700,590,1140,740,0,1532,,
4907,205,11,1700,590,1140,740,0,1532,,
4908,205,12,1700,590,1140,740,0,1532,,
4909,205,13,1700,590,1150,740,0,1532,,
4910,205,14,1700,590,1150,740,0,1532,,
4911,205,15,1700,590,1150,740,0,1532,,
4912,205,16,1700,590,1150,740,0,1532,,
4913,205,17,1700,590,1180,740,0,1532,,
4914,205,18,1700,590,1180,740,0,1532,,
4915,205,19,1700,590,1180,740,0,1532,,
4916,205,20,1700,590,1180,740,0,1532,,
4917,205,21,1700,590,1180,740,0,1532,,
4918,205,22,1437,590,1180,625,0,1532,,
4919,205,23,1376,590,1190,599,0,1532,,
4920,206,0,878,590,1150,382,0,1532,,
4921,206,1,809,590,1120,352,0,1532,,
4922,206,2,897,590,1100,391,0,1532,,
4923,206,3,908,590,1110,395,0,1532,,
4924,206,4,942,590,1130,410,0,1532,,
4925,206,5,1030,590,1180,448,0,1532,,
4926,206,6,1700,590,1180,740,0,1532,,
4927,206,7,1700,590,1050,740,0,1532,,
4928,206,8,1700,590,940,740,0,1532,,
4929,206,9,1700,590,850,740,0,1532,,
4930,206,10,1700,590,820,740,0,1532,,
4931,206,11,1700,590,770,740,0,1532,,
4932,206,12,1700,590,780,740,0,1532,,
4933,206,13,1700,590,780,740,0,1532,,
4934,206,14,1700,590,770,740,0,1532,,
4935,206,15,1700,590,820,740,0,1532,,
4936,206,16,1700,590,800,740,0,1532,,
4937,206,17,1700,590,880,740,0,1532,,
4938,206,18,1700,590,880,740,585,1532,,
4939,206,19,1700,590,910,740,585,1532,,
4940,206,20,1700,590,990,740,585,1532,,
4941,206,21,1700,590,1130,740,585,1532,,
4942,206,22,1357,590,1130,591,585,1532,,
4943,206,23,1220,590,1180,531,585,1532,,
4944,207,0,803,590,850,350,0,1287,,
4945,207,1,766,590,810,333,0,1287,,
4946,207,2,757,590,770,329,0,1287,,
4947,207,3,686,590,770,299,0,1287,,
4948,207,4,680,590,780,296,0,1287,,
4949,207,5,1018,590,810,443,0,1287,,
4950,207,6,1337,590,910,582,0,1287,,
4951,207,7,1700,590,960,740,0,1287,,
4952,207,8,1700,590,1000,740,0,1287,,
4953,207,9,1700,590,1010,740,0,1287,,
4954,207,10,1700,590,840,740,0,1287,,
4955,207,11,1700,590,830,740,0,1287,,
4956,207,12,1700,590,830,740,0,1287,,
4957,207,13,1700,590,960,740,0,1287,,
4958,207,14,1700,590,970,740,0,1287,,
4959,207,15,1700,590,990,740,0,1287,,
4960,207,16,1700,590,1030,740,0,1287,,
4961,207,17,1700,590,1060,740,0,1287,,
4962,207,18,1700,590,990,740,0,1287,,
4963,207,19,1700,590,1080,740,0,1287,,
4964,207,20,1700,590,1140,740,0,1287,,
4965,207,21,1700,590,1190,740,0,1287,,
4966,207,22,1469,590,1190,639,0,1287,,
4967,207,23,959,590,1200,418,0,1287,,
4968,208,0,1083,590,1190,472,0,1287,,
4969,208,1,979,590,1200,426,0,1287,,
4970,208,2,973,590,1170,423,0,1287,,
4971,208,3,896,590,1160,390,0,1287,,
4972,208,4,852,590,1110,371,0,1287,,
4973,208,5,941,590,1110,409,0,1287,,
