hiy,diy,hid,KBH_1,KBH_2,KBH_3,KBH_4,KBH_5,KBH_6,KBH_7,KBH_8,KBH_9,KBH_10,KBH_11,KBH_12,KBH_13,KBH_14,AAR_1,AAR_2,AAR_3,AAR_4,AAR_5,AAR_6,AAR_7,AAR_8,AAR_9,TVIS_1,TVIS_2,TVIS_3,TVIS_4,TVIS_5,TVIS_6,copenhagen (MWh),TVIS (MWh),Aarhus (MWh)
68,3,20,283.7195671,189.1463781,189.1463781,189.1463781,94.57318903,94.57318903,94.57318903,189.1463781,189.1463781,94.57318903,94.57318903,94.57318903,94.57318903,189.1463781,209.4678897,104.7339449,104.7339449,104.7339449,104.7339449,104.7339449,104.7339449,104.7339449,104.7339449,93.79159243,93.79159243,125.0554566,93.79159243,125.0554566,93.79159243,1891.463781,625.2772828,1047.339449
69,3,21,256.1894173,170.7929449,170.7929449,170.7929449,85.39647243,85.39647243,85.39647243,170.7929449,170.7929449,85.39647243,85.39647243,85.39647243,85.39647243,170.7929449,189.1426001,94.57130005,94.57130005,94.57130005,94.57130005,94.57130005,94.57130005,94.57130005,94.57130005,84.69071646,84.69071646,112.9209553,84.69071646,112.9209553,84.69071646,1707.929449,564.6047764,945.7130005
70,3,22,249.5804306,166.3869537,166.3869537,166.3869537,83.19347687,83.19347687,83.19347687,166.3869537,166.3869537,83.19347687,83.19347687,83.19347687,83.19347687,166.3869537,184.263238,92.13161901,92.13161901,92.13161901,92.13161901,92.13161901,92.13161901,92.13161901,92.13161901,82.50592748,82.50592748,110.0079033,82.50592748,110.0079033,82.50592748,1663.869537,550.0395165,921.3161901
71,3,23,249.4053581,166.2702387,166.2702387,166.2702387,83.13511937,83.13511937,83.13511937,166.2702387,166.2702387,83.13511937,83.13511937,83.13511937,83.13511937,166.2702387,184.1339834,92.0669917,92.0669917,92.0669917,92.0669917,92.0669917,92.0669917,92.0669917,92.0669917,82.44805227,82.44805227,109.9307364,82.44805227,109.9307364,82.44805227,1662.702387,549.6536818,920.669917
72,4,0,248.6467106,165.7644738,165.7644738,165.7644738,82.88223688,82.88223688,82.88223688,165.7644738,165.7644738,82.88223688,82.88223688,82.88223688,82.88223688,165.7644738,183.57388,91.78694002,91.78694002,91.78694002,91.78694002,91.78694002,91.78694002,91.78694002,91.78694002,82.19725972,82.19725972,109.5963463,82.19725972,109.5963463,82.19725972,1657.644738,547.9817314,917.8694002
73,4,1,250.7767593,167.1845062,167.1845062,167.1845062,83.59225311,83.59225311,83.59225311,167.1845062,167.1845062,83.59225311,83.59225311,83.59225311,83.59225311,167.1845062,185.146478,92.57323898,92.57323898,92.57323898,92.57323898,92.57323898,92.57323898,92.57323898,92.57323898,82.90140804,82.90140804,110.5352107,82.90140804,110.5352107,82.90140804,1671.845062,552.6760536,925.7323898
74,4,2,250.8788849,167.25259,167.25259,167.25259,83.62629498,83.62629498,83.62629498,167.25259,167.25259,83.62629498,83.62629498,83.62629498,83.62629498,167.25259,185.2218765,92.61093825,92.61093825,92.61093825,92.61093825,92.61093825,92.61093825,92.61093825,92.61093825,82.93516858,82.93516858,110.5802248,82.93516858,110.5802248,82.93516858,1672.5259,552.9011239,926.1093825
75,4,3,260.6537659,173.7691773,173.7691773,173.7691773,86.88458864,86.88458864,86.88458864,173.7691773,173.7691773,86.88458864,86.88458864,86.88458864,86.88458864,173.7691773,192.438593,96.2192965,96.2192965,96.2192965,96.2192965,96.2192965,96.2192965,96.2192965,96.2192965,86.16653418,86.16653418,114.8887122,86.16653418,114.8887122,86.16653418,1737.691773,574.4435612,962.192965
76,4,4,264.7533802,176.5022534,176.5022534,176.5022534,88.25112672,88.25112672,88.25112672,176.5022534,176.5022534,88.25112672,88.25112672,88.25112672,88.25112672,176.5022534,195.4653055,97.73265273,97.73265273,97.73265273,97.73265273,97.73265273,97.73265273,97.73265273,97.73265273,87.52177856,87.52177856,116.6957048,87.52177856,116.6957048,87.52177856,1765.022534,583.4785238,977.3265273
77,4,5,273.784203,182.522802,182.522802,182.522802,91.261401,91.261401,91.261401,182.522802,182.522802,91.261401,91.261401,91.261401,91.261401,182.522802,202.1326898,101.0663449,101.0663449,101.0663449,101.0663449,101.0663449,101.0663449,101.0663449,101.0663449,90.50717455,90.50717455,120.6762327,90.50717455,120.6762327,90.50717455,1825.22802,603.3811637,1010.663449
78,4,6,300.3368647,200.2245765,200.2245765,200.2245765,100.1122882,100.1122882,100.1122882,200.2245765,200.2245765,100.1122882,100.1122882,100.1122882,100.1122882,200.2245765,221.7363078,110.8681539,110.8681539,110.8681539,110.8681539,110.8681539,110.8681539,110.8681539,110.8681539,99.28491395,99.28491395,132.3798853,99.28491395,132.3798853,99.28491395,2002.245765,661.8994264,1108.681539
79,4,7,314.5906837,209.7271224,209.7271224,209.7271224,104.8635612,104.8635612,104.8635612,209.7271224,209.7271224,104.8635612,104.8635612,104.8635612,104.8635612,209.7271224,232.2597885,116.1298942,116.1298942,116.1298942,116.1298942,116.1298942,116.1298942,116.1298942,116.1298942,103.9969202,103.9969202,138.6625603,103.9969202,138.6625603,103.9969202,2097.271224,693.3128014,1161.298942
80,4,8,314.2697174,209.5131449,209.5131449,209.5131449,104.7565725,104.7565725,104.7565725,209.5131449,209.5131449,104.7565725,104.7565725,104.7565725,104.7565725,209.5131449,232.0228217,116.0114108,116.0114108,116.0114108,116.0114108,116.0114108,116.0114108,116.0114108,116.0114108,103.8908157,103.8908157,138.5210876,103.8908157,138.5210876,103.8908157,2095.131449,692.6054378,1160.114108
81,4,9,312.9858525,208.657235,208.657235,208.657235,104.3286175,104.3286175,104.3286175,208.657235,208.657235,104.3286175,104.3286175,104.3286175,104.3286175,208.657235,231.0749544,115.5374772,115.5374772,115.5374772,115.5374772,115.5374772,115.5374772,115.5374772,115.5374772,103.4663975,103.4663975,137.9551967,103.4663975,137.9551967,103.4663975,2086.57235,689.7759834,1155.374772
82,4,10,314.7657562,209.8438374,209.8438374,209.8438374,104.9219187,104.9219187,104.9219187,209.8438374,209.8438374,104.9219187,104.9219187,104.9219187,104.9219187,209.8438374,232.3890431,116.1945216,116.1945216,116.1945216,116.1945216,116.1945216,116.1945216,116.1945216,116.1945216,104.0547954,104.0547954,138.7397272,104.0547954,138.7397272,104.0547954,2098.438374,693.6986361,1161.945216
83,4,11,309.9950307,206.6633538,206.6633538,206.6633538,103.3316769,103.3316769,103.3316769,206.6633538,206.6633538,103.3316769,103.3316769,103.3316769,103.3316769,206.6633538,228.8668546,114.4334273,114.4334273,114.4334273,114.4334273,114.4334273,114.4334273,114.4334273,114.4334273,102.4776961,102.4776961,136.6369281,102.4776961,136.6369281,102.4776961,2066.633538,683.1846406,1144.334273
84,4,12,312.0813112,208.0542075,208.0542075,208.0542075,104.0271037,104.0271037,104.0271037,208.0542075,208.0542075,104.0271037,104.0271037,104.0271037,104.0271037,208.0542075,230.4071389,115.2035694,115.2035694,115.2035694,115.2035694,115.2035694,115.2035694,115.2035694,115.2035694,103.1673756,103.1673756,137.5565008,103.1673756,137.5565008,103.1673756,2080.542075,687.7825041,1152.035694
85,4,13,309.2072044,206.1381363,206.1381363,206.1381363,103.0690681,103.0690681,103.0690681,206.1381363,206.1381363,103.0690681,103.0690681,103.0690681,103.0690681,206.1381363,228.2852088,114.1426044,114.1426044,114.1426044,114.1426044,114.1426044,114.1426044,114.1426044,114.1426044,102.2172577,102.2172577,136.2896769,102.2172577,136.2896769,102.2172577,2061.381363,681.4483844,1141.426044
86,4,14,304.2176383,202.8117589,202.8117589,202.8117589,101.4058794,101.4058794,101.4058794,202.8117589,202.8117589,101.4058794,101.4058794,101.4058794,101.4058794,202.8117589,224.601452,112.300726,112.300726,112.300726,112.300726,112.300726,112.300726,112.300726,112.300726,100.5678143,100.5678143,134.0904191,100.5678143,134.0904191,100.5678143,2028.117589,670.4520955,1123.00726
87,4,15,292.0209212,194.6806141,194.6806141,194.6806141,97.34030707,97.34030707,97.34030707,194.6806141,194.6806141,97.34030707,97.34030707,97.34030707,97.34030707,194.6806141,215.5967132,107.7983566,107.7983566,107.7983566,107.7983566,107.7983566,107.7983566,107.7983566,107.7983566,96.53584172,96.53584172,128.7144556,96.53584172,128.7144556,96.53584172,1946.806141,643.5722782,1077.983566
88,4,16,290.2264281,193.4842854,193.4842854,193.4842854,96.74214271,96.74214271,96.74214271,193.4842854,193.4842854,96.74214271,96.74214271,96.74214271,96.74214271,193.4842854,214.2718533,107.1359266,107.1359266,107.1359266,107.1359266,107.1359266,107.1359266,107.1359266,107.1359266,95.94262087,95.94262087,127.9234945,95.94262087,127.9234945,95.94262087,1934.842854,639.6174725,1071.359266
89,4,17,315.0429543,210.0286362,210.0286362,210.0286362,105.0143181,105.0143181,105.0143181,210.0286362,210.0286362,105.0143181,105.0143181,105.0143181,105.0143181,210.0286362,232.5936963,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,104.1464312,104.1464312,138.8619082,104.1464312,138.8619082,104.1464312,2100.286362,694.3095411,1162.968481
90,4,18,314.3687451,209.5791634,209.5791634,209.5791634,104.7895817,104.7895817,104.7895817,209.5791634,209.5791634,104.7895817,104.7895817,104.7895817,104.7895817,209.5791634,232.095933,116.0479665,116.0479665,116.0479665,116.0479665,116.0479665,116.0479665,116.0479665,116.0479665,103.9235521,103.9235521,138.5647361,103.9235521,138.5647361,103.9235521,2095.791634,692.8236807,1160.479665
91,4,19,316.8042381,211.2028254,211.2028254,211.2028254,105.6014127,105.6014127,105.6014127,211.2028254,211.2028254,105.6014127,105.6014127,105.6014127,105.6014127,211.2028254,233.894038,116.947019,116.947019,116.947019,116.947019,116.947019,116.947019,116.947019,116.947019,104.7286738,104.7286738,139.6382317,104.7286738,139.6382317,104.7286738,2112.028254,698.1911583,1169.47019
92,4,20,315.0429543,210.0286362,210.0286362,210.0286362,105.0143181,105.0143181,105.0143181,210.0286362,210.0286362,105.0143181,105.0143181,105.0143181,105.0143181,210.0286362,232.5936963,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,116.2968481,104.1464312,104.1464312,138.8619082,104.1464312,138.8619082,104.1464312,2100.286362,694.3095411,1162.968481
93,4,21,301.4456572,200.9637715,200.9637715,200.9637715,100.4818857,100.4818857,100.4818857,200.9637715,200.9637715,100.4818857,100.4818857,100.4818857,100.4818857,200.9637715,222.5549205,111.2774602,111.2774602,111.2774602,111.2774602,111.2774602,111.2774602,111.2774602,111.2774602,99.65145692,99.65145692,132.8686092,99.65145692,132.8686092,99.65145692,2009.637715,664.3430461,1112.774602
94,4,22,281.8958953,187.9305968,187.9305968,187.9305968,93.96529842,93.96529842,93.96529842,187.9305968,187.9305968,93.96529842,93.96529842,93.96529842,93.96529842,187.9305968,208.1214874,104.0607437,104.0607437,104.0607437,104.0607437,104.0607437,104.0607437,104.0607437,104.0607437,93.18872571,93.18872571,124.2516343,93.18872571,124.2516343,93.18872571,1879.305968,621.2581714,1040.607437
95,4,23,282.0126103,188.0084068,188.0084068,188.0084068,94.00420342,94.00420342,94.00420342,188.0084068,188.0084068,94.00420342,94.00420342,94.00420342,94.00420342,188.0084068,208.2076572,104.1038286,104.1038286,104.1038286,104.1038286,104.1038286,104.1038286,104.1038286,104.1038286,93.22730918,93.22730918,124.3030789,93.22730918,124.3030789,93.22730918,1880.084068,621.5153945,1041.038286
96,5,0,264.5637183,176.3758122,176.3758122,176.3758122,88.1879061,88.1879061,88.1879061,176.3758122,176.3758122,88.1879061,88.1879061,88.1879061,88.1879061,176.3758122,195.3252796,97.66263981,97.66263981,97.66263981,97.66263981,97.66263981,97.66263981,97.66263981,97.66263981,87.45908043,87.45908043,116.6121072,87.45908043,116.6121072,87.45908043,1763.758122,583.0605362,976.6263981
97,5,1,264.9868101,176.6578734,176.6578734,176.6578734,88.32893672,88.32893672,88.32893672,176.6578734,176.6578734,88.32893672,88.32893672,88.32893672,88.32893672,176.6578734,195.637645,97.81882248,97.81882248,97.81882248,97.81882248,97.81882248,97.81882248,97.81882248,97.81882248,87.5989455,87.5989455,116.798594,87.5989455,116.798594,87.5989455,1766.578734,583.99297,978.1882248
98,5,2,261.3832346,174.2554898,174.2554898,174.2554898,87.12774488,87.12774488,87.12774488,174.2554898,174.2554898,87.12774488,87.12774488,87.12774488,87.12774488,174.2554898,192.9771539,96.48857697,96.48857697,96.48857697,96.48857697,96.48857697,96.48857697,96.48857697,96.48857697,86.40768087,86.40768087,115.2102412,86.40768087,115.2102412,86.40768087,1742.554898,576.0512058,964.8857697
99,5,3,267.1022695,178.0681796,178.0681796,178.0681796,89.03408982,89.03408982,89.03408982,178.0681796,178.0681796,89.03408982,89.03408982,89.03408982,89.03408982,178.0681796,197.1994717,98.59973583,98.59973583,98.59973583,98.59973583,98.59973583,98.59973583,98.59973583,98.59973583,88.2982709,88.2982709,117.7310279,88.2982709,117.7310279,88.2982709,1780.681796,588.6551393,985.9973583
100,5,4,272.1939612,181.4626408,181.4626408,181.4626408,90.73132039,90.73132039,90.73132039,181.4626408,181.4626408,90.73132039,90.73132039,90.73132039,90.73132039,181.4626408,200.958627,100.4793135,100.4793135,100.4793135,100.4793135,100.4793135,100.4793135,100.4793135,100.4793135,89.98147477,89.98147477,119.9752997,89.98147477,119.9752997,89.98147477,1814.626408,599.8764985,1004.793135
101,5,5,277.0376335,184.6917557,184.6917557,184.6917557,92.34587785,92.34587785,92.34587785,184.6917557,184.6917557,92.34587785,92.34587785,92.34587785,92.34587785,184.6917557,204.5346716,102.2673358,102.2673358,102.2673358,102.2673358,102.2673358,102.2673358,102.2673358,102.2673358,91.58268877,91.58268877,122.1102517,91.58268877,122.1102517,91.58268877,1846.917557,610.5512585,1022.673358
102,5,6,283.6466202,189.0977468,189.0977468,189.0977468,94.5488734,94.5488734,94.5488734,189.0977468,189.0977468,94.5488734,94.5488734,94.5488734,94.5488734,189.0977468,209.4140337,104.7070168,104.7070168,104.7070168,104.7070168,104.7070168,104.7070168,104.7070168,104.7070168,93.76747776,93.76747776,125.0233037,93.76747776,125.0233037,93.76747776,1890.977468,625.1165184,1047.070168
103,5,7,288.0672007,192.0448005,192.0448005,192.0448005,96.02240024,96.02240024,96.02240024,192.0448005,192.0448005,96.02240024,96.02240024,96.02240024,96.02240024,192.0448005,212.6777129,106.3388565,106.3388565,106.3388565,106.3388565,106.3388565,106.3388565,106.3388565,106.3388565,95.22882668,95.22882668,126.9717689,95.22882668,126.9717689,95.22882668,1920.448005,634.8588445,1063.388565
104,5,8,308.4777357,205.6518238,205.6518238,205.6518238,102.8259119,102.8259119,102.8259119,205.6518238,205.6518238,102.8259119,102.8259119,102.8259119,102.8259119,205.6518238,227.7466479,113.8733239,113.8733239,113.8733239,113.8733239,113.8733239,113.8733239,113.8733239,113.8733239,101.976111,101.976111,135.968148,101.976111,135.968148,101.976111,2056.518238,679.8407399,1138.733239
105,5,9,300.9204397,200.6136265,200.6136265,200.6136265,100.3068132,100.3068132,100.3068132,200.6136265,200.6136265,100.3068132,100.3068132,100.3068132,100.3068132,200.6136265,222.1671566,111.0835783,111.0835783,111.0835783,111.0835783,111.0835783,111.0835783,111.0835783,111.0835783,99.4778313,99.4778313,132.6371084,99.4778313,132.6371084,99.4778313,2006.136265,663.185542,1110.835783
106,5,10,311.5706831,207.7137887,207.7137887,207.7137887,103.8568944,103.8568944,103.8568944,207.7137887,207.7137887,103.8568944,103.8568944,103.8568944,103.8568944,207.7137887,230.0301462,115.0150731,115.0150731,115.0150731,115.0150731,115.0150731,115.0150731,115.0150731,115.0150731,102.9985729,102.9985729,137.3314306,102.9985729,137.3314306,102.9985729,2077.137887,686.6571529,1150.150731
107,5,11,319.6969648,213.1313098,213.1313098,213.1313098,106.5656549,106.5656549,106.5656549,213.1313098,213.1313098,106.5656549,106.5656549,106.5656549,106.5656549,213.1313098,236.029715,118.0148575,118.0148575,118.0148575,118.0148575,118.0148575,118.0148575,118.0148575,118.0148575,105.684947,105.684947,140.9132627,105.684947,140.9132627,105.684947,2131.313098,704.5663135,1180.148575
108,5,12,318.1796698,212.1197799,212.1197799,212.1197799,106.0598899,106.0598899,106.0598899,212.1197799,212.1197799,106.0598899,106.0598899,106.0598899,106.0598899,212.1197799,234.9095083,117.4547541,117.4547541,117.4547541,117.4547541,117.4547541,117.4547541,117.4547541,117.4547541,105.1833619,105.1833619,140.2444826,105.1833619,140.2444826,105.1833619,2121.197799,701.2224128,1174.547541
109,5,13,306.4060445,204.2706964,204.2706964,204.2706964,102.1353482,102.1353482,102.1353482,204.2706964,204.2706964,102.1353482,102.1353482,102.1353482,102.1353482,204.2706964,226.2171348,113.1085674,113.1085674,113.1085674,113.1085674,113.1085674,113.1085674,113.1085674,113.1085674,101.2912544,101.2912544,135.0550059,101.2912544,135.0550059,101.2912544,2042.706964,675.2750293,1131.085674
110,5,14,301.3872997,200.9248665,200.9248665,200.9248665,100.4624332,100.4624332,100.4624332,200.9248665,200.9248665,100.4624332,100.4624332,100.4624332,100.4624332,200.9248665,222.5118356,111.2559178,111.2559178,111.2559178,111.2559178,111.2559178,111.2559178,111.2559178,111.2559178,99.63216518,99.63216518,132.8428869,99.63216518,132.8428869,99.63216518,2009.248665,664.2144346,1112.559178
111,5,15,295.5145364,197.0096909,197.0096909,197.0096909,98.50484546,98.50484546,98.50484546,197.0096909,197.0096909,98.50484546,98.50484546,98.50484546,98.50484546,197.0096909,218.1760213,109.0880107,109.0880107,109.0880107,109.0880107,109.0880107,109.0880107,109.0880107,109.0880107,97.69075583,97.69075583,130.2543411,97.69075583,130.2543411,97.69075583,1970.096909,651.2717055,1090.880107
112,5,16,288.7237226,192.4824817,192.4824817,192.4824817,96.24124085,96.24124085,96.24124085,192.4824817,192.4824817,96.24124085,96.24124085,96.24124085,96.24124085,192.4824817,213.1624178,106.5812089,106.5812089,106.5812089,106.5812089,106.5812089,106.5812089,106.5812089,106.5812089,95.4458587,95.4458587,127.2611449,95.4458587,127.2611449,95.4458587,1924.824817,636.3057247,1065.812089
113,5,17,284.5365721,189.691048,189.691048,189.691048,94.84552402,94.84552402,94.84552402,189.691048,189.691048,94.84552402,94.84552402,94.84552402,94.84552402,189.691048,210.071078,105.035539,105.035539,105.035539,105.035539,105.035539,105.035539,105.035539,105.035539,94.06167671,94.06167671,125.415569,94.06167671,125.415569,94.06167671,1896.91048,627.0778448,1050.35539
114,5,18,281.5603397,187.7068931,187.7068931,187.7068931,93.85344655,93.85344655,93.85344655,187.7068931,187.7068931,93.85344655,93.85344655,93.85344655,93.85344655,187.7068931,207.8737494,103.9368747,103.9368747,103.9368747,103.9368747,103.9368747,103.9368747,103.9368747,103.9368747,93.07779823,93.07779823,124.103731,93.07779823,124.103731,93.07779823,1877.068931,620.5186549,1039.368747
115,5,19,274.8054592,183.2036395,183.2036395,183.2036395,91.60181974,91.60181974,91.60181974,183.2036395,183.2036395,91.60181974,91.60181974,91.60181974,91.60181974,183.2036395,202.8866751,101.4433376,101.4433376,101.4433376,101.4433376,101.4433376,101.4433376,101.4433376,101.4433376,90.84477991,90.84477991,121.1263732,90.84477991,121.1263732,90.84477991,1832.036395,605.6318661,1014.433376
