hiy,diy,hid,DK1,DK2,
3207,134,15,1823,1345,
3208,134,16,1850,1358,
3209,134,17,2024,1447,
3210,134,18,2026,1437,
3211,134,19,1965,1383,
3212,134,20,1912,1335,
3213,134,21,1864,1317,
3214,134,22,1840,1262,
3215,134,23,1734,1125,
3216,135,0,1651,1024,
3217,135,1,1596,968,
3218,135,2,1574,937,
3219,135,3,1580,959,
3220,135,4,1619,976,
3221,135,5,1744,1028,
3222,135,6,2099,1265,
3223,135,7,2464,1487,
3224,135,8,2620,1611,
3225,135,9,2583,1717,
3226,135,10,2621,1729,
3227,135,11,2597,1686,
3228,135,12,2284,1685,
3229,135,13,2415,1670,
3230,135,14,2527,1648,
3231,135,15,2399,1585,
3232,135,16,2344,1558,
3233,135,17,2485,1641,
3234,135,18,2416,1631,
3235,135,19,2314,1554,
3236,135,20,2218,1463,
3237,135,21,2155,1414,
3238,135,22,2072,1318,
3239,135,23,1873,1173,
3240,136,0,1734,1077,
3241,136,1,1678,1016,
3242,136,2,1655,986,
3243,136,3,1662,980,
3244,136,4,1707,991,
3245,136,5,1788,1054,
3246,136,6,2131,1275,
3247,136,7,2480,1514,
3248,136,8,2643,1622,
3249,136,9,2651,1662,
3250,136,10,2720,1681,
3251,136,11,2741,1664,
3252,136,12,2659,1642,
3253,136,13,2690,1633,
3254,136,14,2648,1618,
3255,136,15,2551,1594,
3256,136,16,2516,1599,
3257,136,17,2655,1703,
3258,136,18,2558,1678,
3259,136,19,2415,1591,
3260,136,20,2306,1498,
3261,136,21,2221,1451,
3262,136,22,2103,1350,
3263,136,23,1922,1181,
3264,137,0,1799,1090,
3265,137,1,1743,1032,
3266,137,2,1707,998,
3267,137,3,1723,997,
3268,137,4,1756,996,
3269,137,5,1862,1053,
3270,137,6,2200,1266,
3271,137,7,2545,1499,
3272,137,8,2683,1611,
3273,137,9,2696,1663,
3274,137,10,2752,1704,
3275,137,11,2714,1706,
3276,137,12,2647,1685,
3277,137,13,2677,1694,
3278,137,14,2652,1673,
3279,137,15,2548,1630,
3280,137,16,2509,1597,
3281,137,17,2636,1671,
3282,137,18,2533,1623,
3283,137,19,2382,1535,
3284,137,20,2272,1421,
3285,137,21,2261,1351,
3286,137,22,2159,1305,
3287,137,23,1927,1162,
3288,138,0,1788,1048,
3289,138,1,1669,992,
3290,138,2,1667,970,
3291,138,3,1721,967,
3292,138,4,1730,967,
3293,138,5,1820,1013,
3294,138,6,2104,1248,
3295,138,7,2461,1474,
3296,138,8,2581,1586,
3297,138,9,2619,1625,
3298,138,10,2658,1654,
3299,138,11,2425,1523,
3300,138,12,2290,1429,
3301,138,13,2356,1458,
3302,138,14,2554,1577,
3303,138,15,2462,1629,
3304,138,16,2460,1661,
3305,138,17,2527,1729,
3306,138,18,2470,1698,
3307,138,19,2382,1612,
3308,138,20,2276,1533,
3309,138,21,2209,1491,
3310,138,22,2129,1405,
3311,138,23,1947,1283,
3312,139,0,1775,1069,
3313,139,1,1723,1011,
3314,139,2,1695,990,
3315,139,3,1698,994,
3316,139,4,1747,1008,
3317,139,5,1845,1065,
3318,139,6,2156,1275,
3319,139,7,2504,1491,
3320,139,8,2655,1600,
3321,139,9,2676,1654,
3322,139,10,2580,1627,
3323,139,11,2391,1577,
3324,139,12,2223,1527,
3325,139,13,2356,1597,
3326,139,14,2342,1602,
3327,139,15,2255,1562,
3328,139,16,2234,1545,
3329,139,17,2322,1576,
3330,139,18,2298,1541,
3331,139,19,2146,1454,
3332,139,20,2010,1361,
3333,139,21,1954,1320,
3334,139,22,1891,1293,
3335,139,23,1743,1179,
3336,140,0,1623,1064,
3337,140,1,1554,983,
3338,140,2,1505,940,
3339,140,3,1485,943,
3340,140,4,1502,918,
3341,140,5,1498,914,
3342,140,6,1596,956,
3343,140,7,1767,1071,
3344,140,8,1911,1192,
3345,140,9,1992,1320,
3346,140,10,2011,1361,
3347,140,11,1975,1372,
3348,140,12,1919,1324,
3349,140,13,1877,1347,
3350,140,14,1831,1298,
3351,140,15,1793,1283,
3352,140,16,1847,1286,
3353,140,17,1951,1351,
3354,140,18,1993,1402,
3355,140,19,1893,1339,
3356,140,20,1805,1278,
3357,140,21,1766,1239,
3358,140,22,1756,1232,
3359,140,23,1647,1128,
3360,141,0,1535,1046,
3361,141,1,1475,995,
3362,141,2,1428,958,
3363,141,3,1417,942,
3364,141,4,1414,924,
3365,141,5,1416,916,
3366,141,6,1495,969,
3367,141,7,1642,1074,
3368,141,8,1805,1231,
3369,141,9,1893,1340,
3370,141,10,1903,1371,
3371,141,11,1895,1374,
3372,141,12,1862,1355,
3373,141,13,1873,1339,
3374,141,14,1835,1337,
3375,141,15,1806,1310,
3376,141,16,1844,1334,
3377,141,17,2029,1420,
3378,141,18,2056,1429,
3379,141,19,2007,1372,
3380,141,20,1939,1294,
3381,141,21,1878,1252,
3382,141,22,1846,1222,
3383,141,23,1729,1106,
3384,142,0,1653,1023,
3385,142,1,1610,973,
3386,142,2,1597,951,
3387,142,3,1607,939,
3388,142,4,1651,946,
3389,142,5,1758,1024,
3390,142,6,2096,1238,
3391,142,7,2464,1453,
3392,142,8,2600,1584,
3393,142,9,2628,1636,
3394,142,10,2685,1670,
3395,142,11,2661,1671,
3396,142,12,2626,1655,
3397,142,13,2631,1629,
3398,142,14,2556,1606,
3399,142,15,2455,1570,
3400,142,16,2407,1554,
3401,142,17,2515,1623,
3402,142,18,2451,1585,
3403,142,19,2351,1489,
3404,142,20,2262,1408,
3405,142,21,2169,1345,
3406,142,22,2110,1284,
3407,142,23,1942,1166,
3408,143,0,1815,1067,
3409,143,1,1744,1001,
3410,143,2,1726,973,
3411,143,3,1722,967,
3412,143,4,1746,972,
3413,143,5,1836,1037,
3414,143,6,2153,1251,
3415,143,7,2483,1453,
3416,143,8,2634,1579,
3417,143,9,2652,1634,
3418,143,10,2687,1681,
3419,143,11,2679,1675,
3420,143,12,2645,1668,
3421,143,13,2624,1664,
3422,143,14,2537,1660,
3423,143,15,2473,1594,
3424,143,16,2478,1578,
3425,143,17,2626,1649,
3426,143,18,2555,1628,
3427,143,19,2432,1540,
3428,143,20,2325,1440,
3429,143,21,2212,1361,
3430,143,22,2115,1275,
3431,143,23,1921,1142,
3432,144,0,1706,1033,
3433,144,1,1658,991,
3434,144,2,1609,948,
3435,144,3,1627,956,
3436,144,4,1663,945,
3437,144,5,1772,1029,
3438,144,6,2116,1241,
3439,144,7,2436,1469,
3440,144,8,2551,1579,
3441,144,9,2548,1628,
3442,144,10,2574,1669,
3443,144,11,2561,1674,
3444,144,12,2490,1655,
3445,144,13,2530,1632,
3446,144,14,2498,1593,
3447,144,15,2363,1535,
3448,144,16,2296,1504,
3449,144,17,2391,1560,
3450,144,18,2372,1530,
3451,144,19,2271,1463,
3452,144,20,2161,1386,
3453,144,21,2072,1326,
3454,144,22,2008,1296,
3455,144,23,1838,1168,
3456,145,0,1692,1076,
3457,145,1,1612,998,
3458,145,2,1563,953,
3459,145,3,1552,949,
3460,145,4,1540,928,
3461,145,5,1554,933,
3462,145,6,1639,1003,
3463,145,7,1783,1105,
3464,145,8,1940,1220,
3465,145,9,2028,1312,
3466,145,10,2067,1389,
3467,145,11,2048,1400,
3468,145,12,2014,1363,
3469,145,13,1985,1345,
3470,145,14,1940,1314,
3471,145,15,1899,1293,
3472,145,16,1913,1321,
3473,145,17,2028,1371,
3474,145,18,2071,1400,
3475,145,19,2018,1348,
3476,145,20,1949,1286,
3477,145,21,1883,1225,
3478,145,22,1874,1209,
3479,145,23,1734,1117,
3480,146,0,1636,1036,
3481,146,1,1557,990,
3482,146,2,1520,949,
3483,146,3,1535,949,
3484,146,4,1537,937,
3485,146,5,1591,960,
3486,146,6,1771,1100,
3487,146,7,1988,1260,
3488,146,8,2175,1393,
3489,146,9,2247,1482,
3490,146,10,2266,1517,
3491,146,11,2251,1521,
3492,146,12,2213,1517,
3493,146,13,2168,1506,
3494,146,14,2137,1480,
3495,146,15,2107,1458,
3496,146,16,2111,1435,
3497,146,17,2204,1477,
3498,146,18,2177,1471,
3499,146,19,2069,1395,
3500,146,20,1989,1317,
3501,146,21,1921,1247,
3502,146,22,1894,1262,
3503,146,23,1782,1141,
3504,147,0,1664,1057,
3505,147,1,1586,1004,
3506,147,2,1544,971,
3507,147,3,1524,952,
3508,147,4,1502,928,
3509,147,5,1487,921,
3510,147,6,1572,983,
3511,147,7,1753,1098,
3512,147,8,1929,1222,
3513,147,9,2004,1331,
3514,147,10,2035,1396,
3515,147,11,2101,1404,
3516,147,12,2065,1388,
3517,147,13,2033,1378,
3518,147,14,1930,1349,
3519,147,15,1902,1334,
3520,147,16,1913,1333,
3521,147,17,2001,1365,
3522,147,18,2003,1362,
3523,147,19,1956,1308,
3524,147,20,1903,1262,
3525,147,21,1839,1220,
3526,147,22,1813,1195,
3527,147,23,1726,1103,
3528,148,0,1621,999,
3529,148,1,1561,932,
3530,148,2,1508,886,
3531,148,3,1486,866,
3532,148,4,1456,836,
3533,148,5,1433,821,
3534,148,6,1498,877,
3535,148,7,1662,988,
3536,148,8,1851,1128,
3537,148,9,1980,1265,
3538,148,10,2025,1292,
3539,148,11,1996,1342,
3540,148,12,1967,1349,
3541,148,13,1943,1357,
3542,148,14,1908,1316,
3543,148,15,1932,1284,
3544,148,16,1962,1284,
3545,148,17,2137,1349,
3546,148,18,2168,1367,
3547,148,19,2065,1346,
3548,148,20,1975,1299,
3549,148,21,1884,1242,
3550,148,22,1847,1201,
3551,148,23,1727,1080,
3552,149,0,1634,985,
3553,149,1,1598,924,
3554,149,2,1596,905,
3555,149,3,1608,905,
3556,149,4,1645,916,
3557,149,5,1750,987,
3558,149,6,2098,1193,
3559,149,7,2485,1431,
3560,149,8,2691,1571,
3561,149,9,2692,1611,
3562,149,10,2735,1657,
3563,149,11,2754,1657,
3564,149,12,2706,1648,
3565,149,13,2741,1661,
3566,149,14,2679,1646,
3567,149,15,2559,1604,
3568,149,16,2535,1588,
3569,149,17,2692,1675,
3570,149,18,2616,1638,
3571,149,19,2484,1544,
3572,149,20,2370,1466,
3573,149,21,2290,1375,
3574,149,22,2207,1302,
3575,149,23,2014,1163,
3576,150,0,1899,1075,
3577,150,1,1838,1014,
3578,150,2,1809,988,
3579,150,3,1795,976,
3580,150,4,1834,972,
3581,150,5,1909,1047,
3582,150,6,2232,1271,
3583,150,7,2583,1481,
3584,150,8,2740,1595,
3585,150,9,2531,1524,
3586,150,10,2852,1713,
3587,150,11,2830,1708,
3588,150,12,2755,1695,
3589,150,13,2751,1664,
3590,150,14,2671,1609,
3591,150,15,2544,1550,
3592,150,16,2484,1526,
3593,150,17,2618,1622,
3594,150,18,2532,1637,
3595,150,19,2399,1537,
3596,150,20,2288,1433,
3597,150,21,2205,1367,
3598,150,22,2101,1271,
3599,150,23,1950,1127,
3600,151,0,1826,1030,
3601,151,1,1765,970,
3602,151,2,1730,935,
3603,151,3,1688,957,
3604,151,4,1695,944,
3605,151,5,1781,995,
3606,151,6,2078,1215,
3607,151,7,2386,1423,
3608,151,8,2521,1541,
3609,151,9,2537,1583,
3610,151,10,2579,1627,
3611,151,11,2567,1642,
3612,151,12,2470,1645,
3613,151,13,2468,1628,
3614,151,14,2417,1596,
3615,151,15,2326,1546,
3616,151,16,2300,1535,
3617,151,17,2415,1601,
3618,151,18,2352,1563,
3619,151,19,2232,1470,
3620,151,20,2144,1398,
3621,151,21,2068,1332,
3622,151,22,2024,1268,
3623,151,23,1842,1148,
3624,152,0,1750,1047,
3625,152,1,1702,974,
3626,152,2,1679,985,
3627,152,3,1692,971,
3628,152,4,1694,963,
3629,152,5,1783,1015,
3630,152,6,2124,1228,
3631,152,7,2433,1452,
3632,152,8,2562,1546,
3633,152,9,2548,1584,
3634,152,10,2583,1614,
3635,152,11,2593,1610,
3636,152,12,2532,1592,
3637,152,13,2566,1590,
3638,152,14,2496,1565,
3639,152,15,2408,1513,
3640,152,16,2359,1499,
3641,152,17,2468,1584,
3642,152,18,2418,1562,
3643,152,19,2328,1492,
3644,152,20,2247,1418,
3645,152,21,2161,1363,
3646,152,22,2128,1293,
3647,152,23,1975,1160,
3648,153,0,1841,1054,
3649,153,1,1781,1000,
3650,153,2,1739,981,
3651,153,3,1738,986,
3652,153,4,1769,964,
3653,153,5,1864,1031,
3654,153,6,2172,1255,
3655,153,7,2524,1491,
3656,153,8,2665,1611,
3657,153,9,2665,1647,
3658,153,10,2738,1665,
3659,153,11,2719,1659,
3660,153,12,2622,1646,
3661,153,13,2536,1641,
3662,153,14,2405,1576,
3663,153,15,2286,1545,
3664,153,16,2269,1540,
3665,153,17,2389,1579,
3666,153,18,2380,1578,
3667,153,19,2262,1479,
3668,153,20,2149,1396,
3669,153,21,2053,1345,
3670,153,22,2009,1299,
3671,153,23,1894,1199,
3672,154,0,1744,1094,
3673,154,1,1659,1013,
3674,154,2,1617,979,
3675,154,3,1584,956,
3676,154,4,1567,932,
3677,154,5,1552,921,
3678,154,6,1659,969,
3679,154,7,1811,1093,
3680,154,8,1984,1228,
3681,154,9,2078,1316,
3682,154,10,2128,1371,
3683,154,11,2102,1370,
3684,154,12,2080,1345,
3685,154,13,2074,1343,
3686,154,14,2056,1318,
3687,154,15,2046,1279,
3688,154,16,2066,1302,
3689,154,17,2193,1361,
3690,154,18,2181,1395,
3691,154,19,2069,1354,
3692,154,20,1974,1298,
3693,154,21,1919,1249,
3694,154,22,1879,1230,
3695,154,23,1795,1147,
3696,155,0,1656,1055,
3697,155,1,1581,994,
3698,155,2,1529,972,
3699,155,3,1502,954,
3700,155,4,1465,934,
3701,155,5,1451,933,
3702,155,6,1503,961,
3703,155,7,1614,1050,
3704,155,8,1780,1161,
3705,155,9,1869,1276,
3706,155,10,1884,1351,
3707,155,11,1933,1377,
3708,155,12,1836,1369,
3709,155,13,1840,1377,
3710,155,14,1879,1372,
3711,155,15,1839,1340,
3712,155,16,1858,1348,
3713,155,17,2003,1388,
3714,155,18,1995,1399,
3715,155,19,1922,1336,
3716,155,20,1879,1279,
3717,155,21,1855,1227,
3718,155,22,1835,1209,
3719,155,23,1732,1114,
3720,156,0,1613,1048,
3721,156,1,1542,995,
3722,156,2,1488,938,
3723,156,3,1474,922,
3724,156,4,1456,895,
3725,156,5,1447,930,
3726,156,6,1532,998,
3727,156,7,1690,1095,
3728,156,8,1857,1225,
3729,156,9,1947,1308,
3730,156,10,1986,1369,
3731,156,11,1980,1381,
3732,156,12,1938,1366,
3733,156,13,1949,1356,
3734,156,14,1935,1328,
3735,156,15,1917,1321,
3736,156,16,1942,1350,
3737,156,17,2140,1427,
3738,156,18,2160,1432,
3739,156,19,2037,1378,
3740,156,20,1962,1305,
3741,156,21,1889,1245,
3742,156,22,1916,1197,
3743,156,23,1790,1107,
3744,157,0,1720,1009,
3745,157,1,1637,966,
3746,157,2,1601,936,
3747,157,3,1609,945,
3748,157,4,1631,941,
3749,157,5,1714,1007,
3750,157,6,2033,1219,
3751,157,7,2391,1456,
3752,157,8,2525,1566,
3753,157,9,2509,1601,
3754,157,10,2552,1643,
3755,157,11,2538,1636,
3756,157,12,2471,1618,
3757,157,13,2523,1614,
3758,157,14,2463,1576,
3759,157,15,2361,1546,
3760,157,16,2360,1533,
3761,157,17,2526,1611,
3762,157,18,2497,1584,
3763,157,19,2342,1504,
3764,157,20,2273,1457,
3765,157,21,2201,1410,
3766,157,22,2100,1318,
3767,157,23,1946,1183,
3768,158,0,1816,1073,
3769,158,1,1749,1002,
3770,158,2,1747,983,
3771,158,3,1754,973,
3772,158,4,1779,959,
3773,158,5,1857,1026,
3774,158,6,2168,1238,
3775,158,7,2492,1464,
3776,158,8,2646,1598,
3777,158,9,2868,1607,
3778,158,10,2941,1610,
3779,158,11,2866,1586,
3780,158,12,2782,1593,
3781,158,13,2829,1617,
3782,158,14,2785,1593,
3783,158,15,2489,1622,
3784,158,16,2484,1623,
3785,158,17,2610,1720,
3786,158,18,2530,1688,
3787,158,19,2341,1569,
3788,158,20,2227,1479,
3789,158,21,2130,1404,
3790,158,22,2035,1321,
3791,158,23,1874,1186,
3792,159,0,1733,1087,
3793,159,1,1653,1023,
3794,159,2,1618,987,
3795,159,3,1591,992,
3796,159,4,1629,986,
3797,159,5,1734,1047,
3798,159,6,2065,1259,
3799,159,7,2424,1479,
3800,159,8,2508,1582,
3801,159,9,2536,1613,
3802,159,10,2581,1626,
3803,159,11,2592,1635,
3804,159,12,2546,1620,
3805,159,13,2582,1624,
3806,159,14,2541,1586,
3807,159,15,2470,1524,
3808,159,16,2476,1537,
3809,159,17,2602,1621,
3810,159,18,2526,1593,
3811,159,19,2401,1526,
3812,159,20,2280,1453,
3813,159,21,2160,1382,
3814,159,22,2053,1292,
3815,159,23,1906,1171,
3816,160,0,1778,1064,
3817,160,1,1724,1009,
3818,160,2,1694,979,
3819,160,3,1674,971,
3820,160,4,1687,960,
3821,160,5,1787,1017,
3822,160,6,2106,1239,
3823,160,7,2462,1448,
3824,160,8,2627,1587,
3825,160,9,2639,1624,
3826,160,10,2665,1637,
3827,160,11,2642,1639,
3828,160,12,2539,1611,
3829,160,13,2511,1595,
3830,160,14,2402,1542,
3831,160,15,2339,1486,
3832,160,16,2362,1483,
3833,160,17,2497,1533,
3834,160,18,2408,1520,
3835,160,19,2211,1474,
3836,160,20,2074,1388,
3837,160,21,1968,1329,
3838,160,22,1880,1242,
3839,160,23,1758,1152,
3840,161,0,1634,1071,
3841,161,1,1563,985,
3842,161,2,1508,941,
3843,161,3,1496,925,
3844,161,4,1480,898,
3845,161,5,1491,910,
3846,161,6,1591,971,
3847,161,7,1739,1097,
3848,161,8,1897,1233,
3849,161,9,1976,1329,
3850,161,10,2012,1381,
3851,161,11,1979,1372,
3852,161,12,1944,1357,
3853,161,13,1902,1342,
3854,161,14,1857,1328,
3855,161,15,1855,1309,
3856,161,16,1865,1311,
3857,161,17,1993,1398,
3858,161,18,1989,1409,
3859,161,19,1918,1348,
3860,161,20,1805,1270,
3861,161,21,1738,1224,
3862,161,22,1695,1207,
3863,161,23,1623,1138,
3864,162,0,1527,1070,
3865,162,1,1461,993,
3866,162,2,1420,943,
3867,162,3,1402,908,
3868,162,4,1387,864,
3869,162,5,1383,874,
3870,162,6,1438,940,
3871,162,7,1569,1044,
3872,162,8,1744,1167,
3873,162,9,1845,1261,
3874,162,10,1900,1329,
3875,162,11,1937,1341,
3876,162,12,1916,1342,
3877,162,13,1909,1347,
3878,162,14,1854,1333,
3879,162,15,1861,1322,
3880,162,16,1914,1350,
3881,162,17,2120,1446,
3882,162,18,2125,1480,
3883,162,19,2028,1421,
3884,162,20,1953,1358,
3885,162,21,1877,1265,
3886,162,22,1826,1195,
3887,162,23,1727,1096,
3888,163,0,1629,1001,
3889,163,1,1587,938,
3890,163,2,1555,947,
3891,163,3,1557,922,
3892,163,4,1572,897,
3893,163,5,1693,968,
3894,163,6,2040,1175,
3895,163,7,2368,1404,
3896,163,8,2503,1525,
3897,163,9,2596,1591,
3898,163,10,2607,1612,
3899,163,11,2599,1666,
3900,163,12,2535,1648,
3901,163,13,2568,1652,
3902,163,14,2505,1624,
3903,163,15,2381,1570,
3904,163,16,2369,1564,
3905,163,17,2486,1607,
3906,163,18,2355,1598,
3907,163,19,2227,1511,
3908,163,20,2126,1423,
3909,163,21,1996,1349,
3910,163,22,1905,1251,
3911,163,23,1790,1116,
3912,164,0,1692,1037,
3913,164,1,1641,981,
3914,164,2,1604,949,
3915,164,3,1606,940,
3916,164,4,1648,937,
3917,164,5,1725,1012,
3918,164,6,2068,1207,
3919,164,7,2419,1423,
3920,164,8,2575,1554,
3921,164,9,2556,1597,
3922,164,10,2579,1622,
3923,164,11,2546,1629,
3924,164,12,2463,1618,
3925,164,13,2491,1605,
3926,164,14,2415,1575,
3927,164,15,2346,1536,
3928,164,16,2308,1513,
3929,164,17,2445,1585,
3930,164,18,2367,1559,
3931,164,19,2257,1473,
3932,164,20,2121,1398,
3933,164,21,2041,1336,
3934,164,22,1987,1276,
3935,164,23,1866,1149,
3936,165,0,1716,1053,
3937,165,1,1666,984,
3938,165,2,1656,967,
3939,165,3,1643,959,
3940,165,4,1653,950,
3941,165,5,1757,1028,
3942,165,6,2106,1232,
3943,165,7,2468,1425,
3944,165,8,2533,1401,
3945,165,9,2559,1542,
3946,165,10,2615,1609,
3947,165,11,2640,1601,
3948,165,12,2582,1614,
3949,165,13,2603,1613,
3950,165,14,2533,1607,
3951,165,15,2426,1538,
3952,165,16,2410,1528,
3953,165,17,2490,1592,
3954,165,18,2431,1554,
3955,165,19,2316,1481,
3956,165,20,2196,1391,
3957,165,21,2101,1316,
3958,165,22,2029,1262,
3959,165,23,1904,1155,
3960,166,0,1783,1061,
3961,166,1,1719,999,
3962,166,2,1690,978,
3963,166,3,1691,971,
3964,166,4,1697,959,
3965,166,5,1801,1030,
3966,166,6,2112,1249,
3967,166,7,2455,1469,
3968,166,8,2613,1600,
3969,166,9,2635,1659,
3970,166,10,2687,1692,
3971,166,11,2708,1694,
3972,166,12,2643,1634,
3973,166,13,2700,1694,
3974,166,14,2636,1679,
3975,166,15,2516,1614,
3976,166,16,2460,1576,
3977,166,17,2553,1626,
3978,166,18,2474,1615,
3979,166,19,2324,1531,
3980,166,20,2217,1449,
3981,166,21,2102,1355,
3982,166,22,2006,1270,
3983,166,23,1863,1141,
3984,167,0,1776,1064,
3985,167,1,1721,1015,
3986,167,2,1688,996,
3987,167,3,1654,992,
3988,167,4,1640,993,
3989,167,5,1743,1037,
3990,167,6,2073,1241,
3991,167,7,2408,1464,
3992,167,8,2533,1585,
3993,167,9,2528,1611,
3994,167,10,2630,1664,
3995,167,11,2645,1641,
3996,167,12,2547,1634,
3997,167,13,2493,1627,
3998,167,14,2399,1594,
3999,167,15,2301,1536,
4000,167,16,2306,1568,
4001,167,17,2328,1648,
4002,167,18,2272,1588,
4003,167,19,2086,1458,
4004,167,20,1961,1369,
4005,167,21,1896,1310,
4006,167,22,1801,1259,
4007,167,23,1707,1158,
4008,168,0,1591,1069,
4009,168,1,1520,1011,
4010,168,2,1494,995,
4011,168,3,1501,942,
4012,168,4,1481,904,
4013,168,5,1479,913,
4014,168,6,1582,972,
4015,168,7,1723,1105,
4016,168,8,1904,1238,
4017,168,9,1981,1361,
4018,168,10,2013,1412,
4019,168,11,2004,1422,
4020,168,12,1952,1405,
4021,168,13,1895,1373,
4022,168,14,1847,1350,
4023,168,15,1819,1307,
4024,168,16,1833,1312,
4025,168,17,1981,1374,
4026,168,18,1991,1390,
4027,168,19,1925,1347,
4028,168,20,1830,1271,
4029,168,21,1757,1242,
4030,168,22,1722,1223,
4031,168,23,1679,1162,
4032,169,0,1585,1060,
4033,169,1,1510,998,
4034,169,2,1479,965,
4035,169,3,1450,934,
4036,169,4,1425,878,
4037,169,5,1422,879,
4038,169,6,1497,944,
4039,169,7,1627,1044,
4040,169,8,1790,1179,
4041,169,9,1918,1275,
4042,169,10,1966,1363,
4043,169,11,1961,1385,
4044,169,12,1957,1367,
4045,169,13,1878,1372,
4046,169,14,1864,1359,
4047,169,15,1866,1342,
4048,169,16,1915,1363,
4049,169,17,2077,1440,
4050,169,18,2114,1473,
4051,169,19,2063,1433,
4052,169,20,2001,1364,
4053,169,21,1944,1317,
4054,169,22,1875,1242,
4055,169,23,1793,1146,
4056,170,0,1704,1051,
4057,170,1,1654,1004,
4058,170,2,1636,978,
4059,170,3,1641,964,
4060,170,4,1652,951,
4061,170,5,1770,1035,
4062,170,6,2118,1268,
4063,170,7,2501,1524,
4064,170,8,2671,1663,
4065,170,9,2711,1712,
4066,170,10,2778,1718,
4067,170,11,2769,1735,
4068,170,12,2728,1720,
4069,170,13,2756,1718,
4070,170,14,2687,1689,
4071,170,15,2596,1617,
4072,170,16,2544,1592,
4073,170,17,2613,1648,
4074,170,18,2545,1615,
4075,170,19,2455,1537,
4076,170,20,2348,1460,
4077,170,21,2230,1376,
4078,170,22,2139,1296,
4079,170,23,1973,1178,
4080,171,0,1860,1079,
4081,171,1,1807,1016,
4082,171,2,1762,985,
4083,171,3,1753,975,
4084,171,4,1743,960,
4085,171,5,1833,1024,
4086,171,6,2137,1232,
4087,171,7,2493,1442,
4088,171,8,2668,1566,
4089,171,9,2662,1607,
4090,171,10,2746,1648,
4091,171,11,2750,1649,
4092,171,12,2675,1629,
4093,171,13,2688,1622,
4094,171,14,2600,1589,
4095,171,15,2514,1529,
4096,171,16,2475,1516,
4097,171,17,2549,1581,
4098,171,18,2471,1566,
4099,171,19,2367,1480,
4100,171,20,2284,1397,
4101,171,21,2194,1330,
4102,171,22,2130,1251,
4103,171,23,2032,1132,
4104,172,0,1876,1039,
4105,172,1,1802,978,
4106,172,2,1775,961,
4107,172,3,1765,954,
4108,172,4,1762,944,
4109,172,5,1876,1018,
4110,172,6,2199,1220,
4111,172,7,2536,1450,
4112,172,8,2709,1609,
4113,172,9,2733,1616,
4114,172,10,2794,1618,
4115,172,11,2768,1612,
4116,172,12,2659,1566,
4117,172,13,2686,1555,
4118,172,14,2628,1506,
4119,172,15,2521,1510,
4120,172,16,2467,1503,
4121,172,17,2580,1584,
4122,172,18,2519,1550,
4123,172,19,2425,1490,
4124,172,20,2322,1428,
4125,172,21,2210,1343,
4126,172,22,2136,1268,
4127,172,23,2014,1159,
4128,173,0,1886,1063,
4129,173,1,1827,1012,
4130,173,2,1800,981,
